-0.79404795,-1.0,0.99878275,0.9915605,-0.049325217,-0.12964477,0.14005561,-0.1005904,-3.1430037,-3.9596171,0.20811439,-0.024551548,0.0
-0.7379425,-1.0,0.9900961,0.9693726,-0.14039126,-0.24559474,0.14005561,-0.1005904,-5.998657,-7.8396974,0.20079315,-0.055753004,0.0
0.25020686,-0.3905499,0.9689854,0.91354126,-0.24711815,-0.4067461,0.14005561,-0.1005904,-4.889905,-9.231279,0.18321481,-0.09289937,0.0
0.55758363,0.16249178,0.94784,0.82801735,-0.31874666,-0.56070244,0.14005561,-0.1005904,-2.587922,-8.405918,0.1614542,-0.11936868,0.0
0.7461254,-0.10147299,0.9407243,0.7208807,-0.33917215,-0.6930592,0.14005561,-0.1005904,0.41497186,-8.642304,0.14281008,-0.13253179,0.0
-0.44089594,0.8189091,0.9375302,0.6182246,-0.3479038,-0.78600144,0.14005561,-0.1005904,-1.3388708,-5.2281075,0.1274292,-0.13950804,0.0
0.6723125,0.6227554,0.937589,0.55444086,-0.34774545,-0.8322231,0.14005561,-0.1005904,1.3468592,-2.6595442,0.11910411,-0.14181578,0.0
0.6496661,0.67563295,0.9545313,0.53276336,-0.29811063,-0.84626424,0.14005561,-0.1005904,3.8899524,0.0676314,0.12363896,-0.1361396,0.0
0.48291957,0.24475566,0.97875094,0.5420888,-0.20505264,-0.8403212,0.14005561,-0.1005904,5.723451,1.0349827,0.13728231,-0.12320489,0.0
-0.033714574,-0.67980415,0.99553674,0.53660583,-0.09437447,-0.843833,0.14005561,-0.1005904,5.4776187,-1.6770666,0.1495581,-0.10741468,0.0
-0.9439724,-0.86468285,0.99972355,0.47842577,-0.023512175,-0.878128,0.14005561,-0.1005904,1.6352146,-5.066516,0.15031649,-0.10015284,0.0
0.08041047,-0.09739343,0.9999273,0.38450113,0.012057791,-0.92312455,0.14005561,-0.1005904,1.9210773,-5.3519106,0.14350918,-0.09982067,0.0
-0.25885728,0.4070323,0.99920744,0.30016488,0.0398061,-0.95388734,0.14005561,-0.1005904,0.8583167,-3.6340053,0.13708916,-0.09954917,0.0
-0.14853524,0.7633139,0.9987045,0.26020402,0.05088592,-0.96555364,0.14005561,-0.1005904,0.2528385,-0.53951037,0.13385935,-0.099528335,0.0
-0.4059878,0.18479581,0.99920833,0.25697973,0.039783224,-0.9664168,0.14005561,-0.1005904,-1.3588874,0.20325401,0.13239577,-0.10111799,0.0
0.26314828,0.38182437,0.99972785,0.27547812,0.023328034,-0.96130735,0.14005561,-0.1005904,-0.29102984,1.7108563,0.13273281,-0.10267613,0.0
0.3281187,-0.010379683,0.99953204,0.30748504,0.030589826,-0.9515529,0.14005561,-0.1005904,1.0131251,1.6355811,0.13696207,-0.10052894,0.0
0.018071221,-0.30335197,0.99868053,0.3267701,0.05135366,-0.9451039,0.14005561,-0.1005904,1.0648717,0.40204337,0.14110464,-0.09684281,0.0
-0.06781461,-0.27667284,0.9975669,0.32390508,0.06971601,-0.94608957,0.14005561,-0.1005904,0.7757259,-0.7013531,0.14255548,-0.09436072,0.0
-0.4015,0.10495722,0.99760723,0.3146995,0.069136456,-0.94919133,0.14005561,-0.1005904,-0.82847947,-0.27149415,0.1415139,-0.0948534,0.0
-0.71159184,0.58992517,0.9996992,0.33179662,0.02452668,-0.943351,0.14005561,-0.1005904,-3.6284344,2.0704374,0.13900183,-0.1003883,0.0
0.55191374,-0.19895284,0.9996773,0.3628232,-0.025402218,-0.931858,0.14005561,-0.1005904,-1.372499,1.2411463,0.13726091,-0.10602651,0.0
0.37821972,0.06574195,0.99929446,0.38801795,-0.037558388,-0.92165184,0.14005561,-0.1005904,0.15119106,1.4765028,0.13877279,-0.10667,0.0
-0.24442053,-0.105084114,0.99902,0.4109944,-0.044261567,-0.91163784,0.14005561,-0.1005904,-0.8188376,1.0314323,0.14062914,-0.106608436,0.0
0.16288486,0.27838582,0.99854094,0.43948594,-0.05400022,-0.89824945,0.14005561,-0.1005904,-0.15841284,2.1131325,0.14279063,-0.10667444,0.0
-0.10627693,-0.4368995,0.99811697,0.46134737,-0.06133925,-0.8872196,0.14005561,-0.1005904,-0.5753238,0.34146786,0.14447893,-0.10665658,0.0
0.3582758,-0.24105453,0.9982868,0.45884454,-0.058510523,-0.88851655,0.14005561,-0.1005904,0.85394543,-0.6201559,0.14449625,-0.10637431,0.0
0.85049474,0.07142703,0.999969,0.4504266,-0.007870673,-0.89281344,0.14005561,-0.1005904,4.202228,-0.32593066,0.14876781,-0.09938562,0.0
-0.4392094,-0.28023827,0.9983239,0.4346606,0.057873815,-0.90059435,0.14005561,-0.1005904,2.381526,-1.4285759,0.15329935,-0.09034344,0.0
0.06902709,0.7019101,0.9941955,0.43429786,0.1075883,-0.9007693,0.14005561,-0.1005904,2.6067948,1.378946,0.15757419,-0.0826117,0.0
-0.8371628,-1.0,0.99204856,0.4230828,0.12585576,-0.90609103,0.14005561,-0.1005904,-0.75625706,-2.6070423,0.15792064,-0.0804315,0.0
-0.3041874,0.81902695,0.99509066,0.40571713,0.09896781,-0.9139987,0.14005561,-0.1005904,-1.9458013,0.68789744,0.15386817,-0.08573265,0.0
-0.74806505,0.19314039,0.9995226,0.42509395,0.030894946,-0.9051492,0.14005561,-0.1005904,-4.86748,1.4398459,0.14976723,-0.094983056,0.0
0.09511498,-0.47299019,0.998097,0.43387145,-0.06166297,-0.9009748,0.14005561,-0.1005904,-4.3943057,-0.46154752,0.14133409,-0.10802779,0.0
0.1162181,-0.7073586,0.98963624,0.40002438,-0.14359705,-0.9165045,0.14005561,-0.1005904,-3.8468509,-3.253335,0.12803443,-0.120448984,0.0
0.8754717,0.5787927,0.9828408,0.3617165,-0.18445589,-0.9322881,0.14005561,-0.1005904,-0.30720285,-0.8980195,0.11847095,-0.12657881,0.0
0.8221168,0.22741845,0.98739177,0.35354033,-0.1582956,-0.93541926,0.14005561,-0.1005904,2.9517493,0.01944401,0.12084819,-0.1235861,0.0
0.21483465,0.1261006,0.9957722,0.35858002,-0.091857545,-0.933499,0.14005561,-0.1005904,3.7433145,0.51821464,0.12942128,-0.11506021,0.0
-0.5602043,-0.4566733,0.9991961,0.3512175,-0.04008969,-0.9362939,0.14005561,-0.1005904,1.4529927,-1.2996843,0.13439538,-0.108465776,0.0
0.28556865,-0.5370953,1.0,0.30676797,1.3907e-05,-0.9517843,0.14005561,-0.1005904,2.554773,-3.40088,0.13374637,-0.10469474,0.0
-0.16218178,0.5945848,0.9990252,0.2648774,0.04414332,-0.9642821,0.14005561,-0.1005904,1.8619119,-0.9790577,0.13369219,-0.100267075,0.0
-0.52879244,0.1902556,0.99819875,0.25345817,0.05999374,-0.9673464,0.14005561,-0.1005904,-0.26761,-0.20585299,0.13403441,-0.09854332,0.0
-0.00021303575,0.13374656,0.99850315,0.25465485,0.054693736,-0.967032,0.14005561,-0.1005904,-0.2632787,0.327803,0.13363816,-0.09921292,0.0
-0.08632148,0.24282272,0.99893856,0.27022752,0.046062,-0.9627965,0.14005561,-0.1005904,-0.59987336,1.2828684,0.13446537,-0.09981976,0.0
0.3018877,0.4046837,0.9989338,0.3099175,0.04616552,-0.95076346,0.14005561,-0.1005904,0.60620666,2.8595695,0.13877496,-0.09828305,0.0
-0.1863674,-0.2722796,0.9987105,0.35312986,0.050767142,-0.9355743,0.14005561,-0.1005904,-0.14299747,1.725024,0.14389063,-0.09573108,0.0
-0.20837559,0.0003621763,0.9992127,0.38489002,0.0396742,-0.9229624,0.14005561,-0.1005904,-0.96469784,1.6925141,0.14625414,-0.095798284,0.0
-0.38522753,0.63241243,0.99998605,0.4383222,0.005281909,-0.89881796,0.14005561,-0.1005904,-2.4705503,4.1635013,0.1487352,-0.0980853,0.0
0.19489731,-0.8316864,0.999356,0.48217088,-0.035884243,-0.8760772,0.14005561,-0.1005904,-1.6495732,0.78773093,0.14948316,-0.10179792,0.0
0.09313117,-0.5444685,0.9978978,0.47687638,-0.06480724,-0.8789704,0.14005561,-0.1005904,-1.2478465,-1.3838379,0.14587064,-0.106363595,0.0
0.44596756,0.2291727,0.9974192,0.4607103,-0.07179803,-0.8875506,0.14005561,-0.1005904,0.54117954,-0.44949746,0.14327838,-0.10819823,0.0
0.41958553,-0.79307556,0.99901104,0.42447597,-0.044462983,-0.9054392,0.14005561,-0.1005904,2.191544,-3.5812845,0.14211944,-0.10602262,0.0
-0.7929159,-0.2615471,0.99947,0.34954587,-0.032553226,-0.9369193,0.14005561,-0.1005904,-0.98912704,-4.545184,0.13502353,-0.10751156,0.0
0.28310412,0.39349255,0.99916327,0.27896428,-0.040898778,-0.96030146,0.14005561,-0.1005904,0.15023752,-2.8974016,0.1262552,-0.110890456,0.0
-0.705429,0.35306558,0.9978263,0.23709637,-0.065899,-0.97148615,0.14005561,-0.1005904,-2.6445956,-1.4414022,0.11876503,-0.1149385,0.0
1.0,0.6173803,0.9969114,0.23318581,-0.078534655,-0.9724322,0.14005561,-0.1005904,1.3643683,1.0308261,0.11685862,-0.11650721,0.0
0.5552004,0.2277049,0.9995632,0.26172188,-0.029553644,-0.9651433,0.14005561,-0.1005904,3.5341566,1.9115751,0.12559417,-0.10992683,0.0
0.794431,0.6614558,0.9974122,0.32303014,0.07189532,-0.94638866,0.14005561,-0.1005904,6.607084,4.492214,0.14266478,-0.09409145,0.0
-0.99392486,-0.4576298,0.98669136,0.38915315,0.16260418,-0.92117304,0.14005561,-0.1005904,2.5437121,2.592354,0.15738486,-0.07675634,0.0
-0.92180175,-0.8911026,0.98435676,0.40378684,0.17618686,-0.9148531,0.14005561,-0.1005904,-1.1531895,-0.9864065,0.15989028,-0.07361191,0.0
0.104517266,-0.7796146,0.98747563,0.3570863,0.15777151,-0.9340714,0.14005561,-0.1005904,-0.7160726,-4.0539374,0.15374687,-0.07948624,0.0
-0.89872295,-0.05015663,0.99411184,0.27913138,0.108358845,-0.96025294,0.14005561,-0.1005904,-4.2583184,-4.1713967,0.14138195,-0.09084077,0.0
0.48256856,0.28982395,0.9990581,0.2102202,0.043392424,-0.97765404,0.14005561,-0.1005904,-2.264883,-2.9416287,0.12767336,-0.102099195,0.0
0.6600404,0.46138713,0.9996935,0.17103125,0.02475742,-0.9852656,0.14005561,-0.1005904,0.3914522,-1.0570444,0.12145819,-0.105406,0.0
0.20769334,0.303064,0.99916965,0.16226311,0.040743906,-0.9867475,0.14005561,-0.1005904,1.205362,0.1637258,0.12217262,-0.103651,0.0
0.0038520752,0.30871484,0.9979029,0.17754413,0.06472818,-0.98411286,0.14005561,-0.1005904,1.1964918,1.3828757,0.12628563,-0.100288585,0.0
-0.24534719,0.35826862,0.99690306,0.21833558,0.07863986,-0.97587377,0.14005561,-0.1005904,0.20158875,2.7743084,0.13207433,-0.09726064,0.0
-0.12710546,-0.06505582,0.99698544,0.26910177,0.07758867,-0.96311176,0.14005561,-0.1005904,-0.30533585,2.4619024,0.13743077,-0.095566995,0.0
0.24764802,0.20872486,0.99668473,0.32356918,0.08136077,-0.94620454,0.14005561,-0.1005904,0.6804481,3.2393947,0.1436106,-0.09270625,0.0
-0.5386833,-0.47128454,0.997297,0.36620346,0.07347615,-0.9305348,0.14005561,-0.1005904,-1.4641237,1.3097001,0.14742576,-0.091773026,0.0
0.9976331,-0.7515344,0.99646014,0.36254084,0.08406627,-0.9319679,0.14005561,-0.1005904,2.513196,-1.6929877,0.14800225,-0.090396285,0.0
-0.5666493,-0.7201266,0.9937969,0.30397853,0.111210175,-0.95267886,0.14005561,-0.1005904,0.22190978,-4.510305,0.14426619,-0.0893031,0.0
0.1658943,0.5460126,0.9925166,0.23891298,0.1221101,-0.97104096,0.14005561,-0.1005904,0.8734343,-2.2591739,0.13837734,-0.0905958,0.0
-0.06257092,0.27588606,0.9905996,0.20598727,0.13679379,-0.97855467,0.14005561,-0.1005904,0.6082954,-1.1219915,0.13622978,-0.08985023,0.0
-0.5909433,-0.04617541,0.9920968,0.18239935,0.12547487,-0.9832245,0.14005561,-0.1005904,-1.7422336,-1.2821091,0.13268672,-0.0922336,0.0
0.4440445,0.060082465,0.99407214,0.15973473,0.10872227,-0.98715997,0.14005561,-0.1005904,0.04938685,-1.019193,0.12867895,-0.09516234,0.0
-0.053165317,0.30180234,0.994195,0.15164362,0.10759341,-0.9884352,0.14005561,-0.1005904,-0.16223255,0.19604087,0.12770142,-0.095542654,0.0
0.9804068,0.8921699,0.9897202,0.19037962,0.14301701,-0.98171055,0.14005561,-0.1005904,3.7199585,3.7239997,0.13513966,-0.089584075,0.0
-0.8433723,-0.8298663,0.98317623,0.23024362,0.18265949,-0.973133,0.14005561,-0.1005904,0.30961174,0.36510858,0.14277364,-0.082348935,0.0
-0.6009481,0.10021451,0.98626006,0.24114387,0.16520002,-0.9704894,0.14005561,-0.1005904,-2.0746622,0.7552232,0.14242378,-0.08438362,0.0
-0.15354988,-0.23868962,0.9929533,0.24645203,0.11850606,-0.969155,0.14005561,-0.1005904,-2.6410167,-0.20469044,0.13884823,-0.09079207,0.0
0.29686183,0.19907099,0.99693817,0.2501843,0.07819392,-0.96819824,0.14005561,-0.1005904,-1.4142054,0.58734304,0.13545679,-0.09620522,0.0
-0.031077323,0.30168253,0.9987981,0.27297708,0.04901432,-0.9620205,0.14005561,-0.1005904,-1.5094626,1.7702838,0.13505752,-0.099321984,0.0
0.111685134,-0.5668235,0.9997219,0.28501362,0.023581784,-0.95852345,0.14005561,-0.1005904,-1.0371137,-0.5092543,0.13380218,-0.1023107,0.0
0.5923891,-0.0631648,0.9996471,0.27291504,0.02656455,-0.96203816,0.14005561,-0.1005904,1.3276118,-0.7498245,0.13278504,-0.102334194,0.0
0.16053659,-0.15761428,0.9982463,0.25254658,0.059197024,-0.9675847,0.14005561,-0.1005904,1.9367586,-1.3591949,0.13385665,-0.09868372,0.0
-0.31597623,0.3848717,0.9963868,0.2412857,0.08493112,-0.9704541,0.14005561,-0.1005904,0.6477237,0.19194397,0.13515045,-0.095616445,0.0
-0.4806154,0.1374282,0.9968988,0.25026628,0.07869465,-0.968177,0.14005561,-0.1005904,-1.2670898,0.7327339,0.13551527,-0.096132316,0.0
0.15094241,0.09987546,0.9982198,0.2681102,0.059642512,-0.96338826,0.14005561,-0.1005904,-0.64480096,1.1135554,0.13558166,-0.09806123,0.0
0.30634373,-0.08938353,0.99825567,0.2858822,0.05903918,-0.95826477,0.14005561,-0.1005904,0.5802782,0.73730457,0.13744068,-0.09746537,0.0
-0.22918886,-0.038438503,0.9981116,0.29838645,0.061426144,-0.9544451,0.14005561,-0.1005904,-0.3380873,0.5707226,0.1390212,-0.09663137,0.0
-0.23212495,-0.24425869,0.99896246,0.29991263,0.045540825,-0.9539667,0.14005561,-0.1005904,-1.2497035,-0.40752175,0.1376321,-0.09877029,0.0
0.10926118,0.10874912,0.9996838,0.29633301,0.025144827,-0.9550847,0.14005561,-0.1005904,-0.7927275,0.031044673,0.13519602,-0.101692304,0.0
0.27100697,-0.053586077,0.9997958,0.2948841,0.020209113,-0.955533,0.14005561,-0.1005904,0.29540437,-0.1820041,0.13453399,-0.10241131,0.0
-0.32828307,-0.83943045,0.99991506,0.25938427,0.013033493,-0.9657742,0.14005561,-0.1005904,-1.0087472,-3.5018947,0.12990801,-0.104549795,0.0
0.25516823,0.51931065,0.99999493,0.21204895,0.0031849847,-0.97725904,0.14005561,-0.1005904,0.020453146,-1.3765352,0.12366573,-0.1071059,0.0
0.4149223,0.7156979,0.99979883,0.21319444,0.020056535,-0.9770098,0.14005561,-0.1005904,1.6613684,1.4842348,0.12558006,-0.10497462,0.0
-0.030840093,0.13745235,0.99866235,0.24710788,0.051706415,-0.968988,0.14005561,-0.1005904,1.5063064,1.9991494,0.1325229,-0.09986997,0.0
-0.45099437,-0.104256704,0.99797493,0.28129432,0.06360841,-0.95962155,0.14005561,-0.1005904,-0.30806267,1.5471742,0.13739254,-0.09701446,0.0
